Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
02:11:46,459.1979025777187;1647.1527576160424;719.341006244024,1855.1081919710434,14;14;14,0.00045919790257771873;0.0016471527576160426;0.0007193410062440241,43.116498333333325;5.8825400000000005 
02:11:49,195.09439033190412;352.16586554845196;150.3758159383537,429.762148188499,27;27;27,0.00019509439033190413;0.00035216586554845196;0.0001503758159383537,43.116498333333325;5.8825400000000005 
02:11:50,1578.7845834382376;3409.8862238661454;439.7132160981343,3783.28330065642,25;25;25,0.0015787845834382378;0.0034098862238661452;0.0004397132160981343,43.116498333333325;5.8825400000000005 
02:11:52,251.12120313962293;3410.6599749755856;543.3740426127205,3462.7905905139633,4;4;4,0.00025112120313962294;0.0034106599749755854;0.0005433740426127205,43.116498333333325;5.8825400000000005 
02:11:54,45.88699468294871;499.89184892018505;454.23866299310765,677.0009156977856,4;4;4,4.588699468294871e-05;0.000499891848920185;0.00045423866299310766,43.116498333333325;5.8825400000000005 
02:11:56,308.3183067067464;3118.0317945130673;825.0044826888914,3240.033155123827,5;5;5,0.00030831830670674645;0.0031180317945130676;0.0008250044826888914,43.116498333333325;5.8825400000000005 
02:11:58,53.22858961741128;3394.458586918512;789.0272383149509,3485.3617264009195,1;1;1,5.3228589617411284e-05;0.0033944585869185124;0.000789027238314951,43.116498333333325;5.8825400000000005 
02:12:00,509.3289937973025;2191.4358486715955;75.0950079568149,2251.0989234117637,13;13;13,0.0005093289937973025;0.0021914358486715955;7.509500795681489e-05,43.116498333333325;5.8825400000000005 
02:12:02,130.1672575505568;2593.3730517005915;1042.996543846117,2798.2796662771248,3;3;3,0.0001301672575505568;0.0025933730517005917;0.001042996543846117,43.116498333333325;5.8825400000000005 
02:12:04,793.2912865320839;2535.17150571823;351.0043036492725,2679.479361718182,17;17;17,0.000793291286532084;0.00253517150571823;0.00035100430364927253,43.116498333333325;5.8825400000000005 
02:12:06,873.0867857170106;339.3406759262091;4675.169428097425,4768.085759626028,11;11;11,0.0008730867857170106;0.0003393406759262091;0.004675169428097425,43.116498333333325;5.8825400000000005 
02:12:08,42.4272485860189;2622.2051004950204;47.90024394354475,2622.9857212448815,1;1;1,4.24272485860189e-05;0.0026222051004950206;4.790024394354475e-05,43.116498333333325;5.8825400000000005 
02:12:10,382.39827291806574;3277.281120354334;335.42453513778446,3316.5207069659727,7;7;7,0.0003823982729180658;0.003277281120354334;0.0003354245351377845,43.116498333333325;5.8825400000000005 
02:12:12,114.33310511271164;3842.4261873340597;345.1316511917355,3859.5889574784524,2;2;2,0.00011433310511271164;0.00384242618733406;0.0003451316511917355,43.116498333333325;5.8825400000000005 
02:12:13,469.41440997441566;2400.8767442639673;1318.440715986881,2779.0007108691384,10;10;10,0.0004694144099744157;0.0024008767442639674;0.0013184407159868813,43.116498333333325;5.8825400000000005 
02:12:15,826.6186983394626;1814.7088409360254;1420.3420536772278,2448.231647385485,20;20;20,0.0008266186983394626;0.0018147088409360254;0.0014203420536772278,43.116498333333325;5.8825400000000005 
02:12:17,19.865015389124384;2451.5883046881354;191.09096094130607,2459.104631745776,0;0;0,1.9865015389124386e-05;0.002451588304688135;0.00019109096094130606,43.116498333333325;5.8825400000000005 
02:12:19,448.5437051900231;1992.6123645559944;641.1696985499216,2140.746148702742,12;12;12,0.0004485437051900231;0.0019926123645559947;0.0006411696985499216,43.116498333333325;5.8825400000000005 
02:12:21,3687.4521325302126;607.1851282660165;624.6715292453526,3788.956522466147,77;77;77,0.0036874521325302124;0.0006071851282660165;0.0006246715292453527,43.116498333333325;5.8825400000000005 
02:12:23,450.52827390988614;121.23077515602118;169.26881039299423,496.31094750066774,65;65;65,0.00045052827390988615;0.00012123077515602119;0.00016926881039299425,43.116498333333325;5.8825400000000005 
02:12:25,15.630271202723117;26.28197463035583;20.787157122313715,36.975038466093594,25;25;25,1.563027120272312e-05;2.628197463035583e-05;2.0787157122313715e-05,43.116498333333325;5.8825400000000005 
02:12:27,1.5524901390078227;1.6559894816079028;9.07489717803145,9.354479439645784,10;10;10,1.5524901390078229e-06;1.655989481607903e-06;9.074897178031448e-06,43.116498333333325;5.8825400000000005 
02:12:29,13.603305161793644;5.226093311309639;4.7104670683957295,15.315040405622103,63;63;63,1.3603305161793645e-05;5.226093311309639e-06;4.71046706839573e-06,43.116498333333325;5.8825400000000005 
02:12:31,16.585457906723946;8.648430007299003;6.792300230626935,19.899952210742526,56;56;56,1.6585457906723947e-05;8.648430007299004e-06;6.792300230626935e-06,43.116498333333325;5.8825400000000005 
02:12:33,8.401527961095944;2.2146365356443267;11.303873983976587,14.257203586668403,36;36;36,8.401527961095945e-06;2.214636535644327e-06;1.1303873983976587e-05,43.116498333333325;5.8825400000000005 
02:12:35,30.329048322041253;50.99836583137512;127.91708208403918,141.0087386600075,12;12;12,3.0329048322041254e-05;5.099836583137512e-05;0.00012791708208403918,43.116498333333325;5.8825400000000005 
02:12:37,29.36076832771281;172.12190070470172;217.98021484695516,279.29084747574086,6;6;6,2.936076832771281e-05;0.0001721219007047017;0.0002179802148469552,43.116498333333325;5.8825400000000005 
02:12:39,20.11378790537524;142.06220006942743;66.91980687143584,158.31769864477792,7;7;7,2.011378790537524e-05;0.00014206220006942745;6.691980687143584e-05,43.116498333333325;5.8825400000000005 
02:12:40,109.50916286150635;53.801576941808065;20.148703346245966,123.66420936790175,62;62;62,0.00010950916286150636;5.3801576941808064e-05;2.0148703346245968e-05,43.116498333333325;5.8825400000000005 
02:12:43,155.77835692405716;134.25548158327734;144.06048556963924,251.0873440133471,38;38;38,0.00015577835692405718;0.00013425548158327736;0.00014406048556963924,43.116498333333325;5.8825400000000005 
02:12:45,109.05027420997632;257.2893898646036;38.11643861770264,282.0330748956017,23;23;23,0.00010905027420997633;0.0002572893898646036;3.811643861770264e-05,43.116498333333325;5.8825400000000005 
02:12:47,107.65677402496296;11.928610979716016;101.77352223713498,148.62746240826408,46;46;46,0.00010765677402496297;1.1928610979716015e-05;0.00010177352223713498,43.116498333333325;5.8825400000000005 
02:12:48,17.402853317260547;101.45554232915241;20.804614842752756,105.01865725498403,10;10;10,1.7402853317260548e-05;0.00010145554232915241;2.0804614842752757e-05,43.116498333333325;5.8825400000000005 
02:12:50,30.489908746083984;28.18985407829282;21.751696176515622,46.87684604210713,41;41;41,3.0489908746083987e-05;2.818985407829282e-05;2.175169617651562e-05,43.116498333333325;5.8825400000000005 
02:12:52,17.913491640091234;3.5146132183075176;71.15642152784396,73.46075151713421,14;14;14,1.7913491640091234e-05;3.514613218307518e-06;7.115642152784396e-05,43.116498333333325;5.8825400000000005 
02:12:54,119.17138763427721;279.9158425331116;600.2525427818331,672.9471105872714,10;10;10,0.00011917138763427722;0.0002799158425331116;0.0006002525427818331,43.116498333333325;5.8825400000000005 
02:12:56,316.55772726376847;92.03273772239686;163.26522503220176,367.8781771291923,59;59;59,0.0003165577272637685;9.203273772239687e-05;0.00016326522503220175,43.116498333333325;5.8825400000000005 
02:12:58,66.4983276208243;111.15268254280089;142.77422566731167,192.7729906592923,20;20;20,6.649832762082431e-05;0.00011115268254280089;0.00014277422566731169,43.116498333333325;5.8825400000000005 
02:13:00,11.143013559977572;6.421323671341107;10.580002075778694,16.653425858166575,42;42;42,1.1143013559977571e-05;6.421323671341108e-06;1.0580002075778694e-05,43.116498333333325;5.8825400000000005 
02:13:02,0.5592705440521373;16.629725697835045;4.088847522689676,17.134154031946988,2;2;2,5.592705440521373e-07;1.6629725697835045e-05;4.088847522689676e-06,43.116498333333325;5.8825400000000005 
02:13:04,18.874289754231526;3.88558977762888;25.053075809463365,31.606854148450484,37;37;37,1.8874289754231526e-05;3.885589777628881e-06;2.5053075809463367e-05,43.116498333333325;5.8825400000000005 
02:13:06,9.952147630055725;164.33076946894326;110.06968038559961,198.03782865122878,3;3;3,9.952147630055726e-06;0.00016433076946894325;0.00011006968038559962,43.116498333333325;5.8825400000000005 
02:13:08,50.172865050634066;203.92737338383975;262.10585023559395,335.86182684304083,9;9;9,5.0172865050634064e-05;0.00020392737338383976;0.00026210585023559395,43.116498333333325;5.8825400000000005 
02:13:10,586.7097161515555;122.6529558817547;207.31791208904582,634.2339909577,68;68;68,0.0005867097161515555;0.0001226529558817547;0.00020731791208904583,43.116498333333325;5.8825400000000005 
02:13:11,407.58789304097496;793.0961341571808;1259.5009578259867,1543.2018764028328,15;15;15,0.000407587893040975;0.0007930961341571809;0.001259500957825987,43.116498333333325;5.8825400000000005 
02:13:14,511.83791762034116;546.1367268721264;628.5190861320356,977.3840698439768,32;32;32,0.0005118379176203412;0.0005461367268721263;0.0006285190861320355,43.116498333333325;5.8825400000000005 
02:13:15,174.3583593908946;589.5048218917848;647.3821530660118,892.7600039380877,11;11;11,0.00017435835939089462;0.0005895048218917848;0.0006473821530660119,43.116498333333325;5.8825400000000005 
02:13:17,692.5010080496465;1336.4390022691089;169.28377415338326,1514.6893573031539,27;27;27,0.0006925010080496466;0.0013364390022691088;0.00016928377415338327,43.116498333333325;5.8825400000000005 
02:13:19,411.5938163916272;587.9398619524637;3622.5867252604207,3692.9957125614874,6;6;6,0.0004115938163916272;0.0005879398619524637;0.003622586725260421,43.116498333333325;5.8825400000000005 
02:13:21,679.8435372416177;1255.6315787887568;180.8781944847144,1439.2757963714914,28;28;28,0.0006798435372416177;0.0012556315787887568;0.00018087819448471442,43.116498333333325;5.8825400000000005 
02:13:23,291.4204803021753;56.37659070650727;12.084483483613795,297.06943811221197,79;79;79,0.00029142048030217534;5.637659070650727e-05;1.2084483483613794e-05,43.116498333333325;5.8825400000000005 
02:13:25,64.32795887629197;1204.2715887482957;509.909463001895,1309.357020150889,3;3;3,6.432795887629198e-05;0.0012042715887482958;0.000509909463001895,43.116498333333325;5.8825400000000005 
02:13:27,262.2099730682374;193.79129619916282;876.226057945873,934.9231204127759,16;16;16,0.00026220997306823743;0.00019379129619916284;0.0008762260579458731,43.116498333333325;5.8825400000000005 
02:13:29,327.70946968396476;979.5252602513631;509.1544165929065,1151.564784077348,17;17;17,0.00032770946968396477;0.0009795252602513632;0.0005091544165929065,43.116498333333325;5.8825400000000005 
02:13:31,289.130401474635;535.7743228117624;114.80134611445969,619.5400415719537,28;28;28,0.00028913040147463497;0.0005357743228117624;0.0001148013461144597,43.116498333333325;5.8825400000000005 
02:13:33,192.25002888043696;1975.0006420834864;1054.2349513784882,2246.9977620244117,5;5;5,0.00019225002888043698;0.0019750006420834864;0.0010542349513784882,43.116498333333325;5.8825400000000005 
02:13:35,459.8862355550128;171.11745828946425;3.4690984471872355,490.70211822290264,70;70;70,0.0004598862355550128;0.00017111745828946427;3.4690984471872357e-06,43.116498333333325;5.8825400000000005 
02:13:37,529.3592340405784;34.67477373123167;479.352840824145,714.9843946573366,48;48;48,0.0005293592340405784;3.467477373123167e-05;0.00047935284082414507,43.116498333333325;5.8825400000000005 
02:13:39,673.1266793028507;693.1419557857513;828.5066261069076,1272.7798422204958,32;32;32,0.0006731266793028506;0.0006931419557857513;0.0008285066261069077,43.116498333333325;5.8825400000000005 
02:13:41,699.77651304245;804.6126182365414;730.2520815181825,1292.422816338736,33;33;33,0.00069977651304245;0.0008046126182365414;0.0007302520815181825,43.116498333333325;5.8825400000000005 
02:13:43,43.80827897071771;587.3787209383645;3059.111988032641,3115.300801277877,1;1;1,4.3808278970717706e-05;0.0005873787209383645;0.003059111988032641,43.116498333333325;5.8825400000000005 
02:13:45,74.39046423912008;1246.1514131005606;1136.791887842815,1688.408446380042,3;3;3,7.439046423912007e-05;0.0012461514131005607;0.001136791887842815,43.116498333333325;5.8825400000000005 
02:13:46,379.0008758227037;1199.5966606108343;290.38548687617197,1291.1225902335352,17;17;17,0.0003790008758227037;0.0011995966606108343;0.000290385486876172,43.116498333333325;5.8825400000000005 
02:13:49,379.5083966954547;70.92573022206646;36.59075854937477,387.8091875924378,78;78;78,0.00037950839669545467;7.092573022206646e-05;3.659075854937477e-05,43.116498333333325;5.8825400000000005 
02:13:51,69.14317226727773;424.15152879714975;3074.7004854043353,3104.588277468978,1;1;1,6.914317226727773e-05;0.00042415152879714973;0.0030747004854043353,43.116498333333325;5.8825400000000005 
02:13:53,372.4180682373046;669.4331244500479;1258.2252972539384,1473.080725659772,15;15;15,0.0003724180682373046;0.0006694331244500479;0.0012582252972539384,43.116498333333325;5.8825400000000005 
02:13:55,223.83977401415527;14.221807257334504;1029.1226440175353,1053.2805517344445,12;12;12,0.0002238397740141553;1.4221807257334504e-05;0.0010291226440175354,43.116498333333325;5.8825400000000005 
02:13:57,481.3685840447747;1040.17712199529;787.6424669901496,1390.7065882615227,20;20;20,0.00048136858404477476;0.00104017712199529;0.0007876424669901496,43.116498333333325;5.8825400000000005 
02:13:58,225.67283466021232;1332.3520252164205;255.91958230017474,1375.3490393374943,9;9;9,0.00022567283466021231;0.0013323520252164205;0.0002559195823001748,43.116498333333325;5.8825400000000005 
02:14:00,221.251043469111;36.06390948613468;146.36241070748568,267.7210956792559,56;56;56,0.00022125104346911101;3.606390948613469e-05;0.00014636241070748569,43.116498333333325;5.8825400000000005 
02:14:02,67.36622572263052;1998.3921170012152;2147.4523690064943,2934.222373783609,1;1;1,6.736622572263052e-05;0.0019983921170012155;0.0021474523690064944,43.116498333333325;5.8825400000000005 
02:14:04,283.8151490910853;1425.5519362481434;1411.367538391751,2026.0078208685218,8;8;8,0.0002838151490910853;0.0014255519362481434;0.001411367538391751,43.116498333333325;5.8825400000000005 
02:14:06,52.0913438288369;927.367826480865;369.79317527135083,999.7357581736314,3;3;3,5.20913438288369e-05;0.000927367826480865;0.00036979317527135086,43.116498333333325;5.8825400000000005 
02:14:08,107.66425590515102;860.0714316399891;82.81506133082317,870.731183492413,7;7;7,0.00010766425590515102;0.0008600714316399892;8.281506133082318e-05,43.116498333333325;5.8825400000000005 
02:14:10,144.03616945902516;294.3084860547383;167.81981959661607,368.14045543202917,23;23;23,0.00014403616945902518;0.0002943084860547383;0.00016781981959661607,43.116498333333325;5.8825400000000005 
02:14:12,37.69620634714804;27.31385060628249;5.406281925795398,46.86446726647242,54;54;54,3.769620634714804e-05;2.731385060628249e-05;5.406281925795398e-06,43.116498333333325;5.8825400000000005 
02:14:14,284.381278025309;266.1385836569467;576.9676846567684,696.127981150324,24;24;24,0.000284381278025309;0.0002661385836569467;0.0005769676846567684,43.116498333333325;5.8825400000000005 
02:14:16,178.48399282455378;909.7087187671659;1195.7478567441574,1513.023273318636,7;7;7,0.0001784839928245538;0.000909708718767166;0.0011957478567441574,43.116498333333325;5.8825400000000005 
02:14:18,147.72099545160845;3283.3077748457595;1000.5530845196926,3435.5549641654256,2;2;2,0.00014772099545160843;0.0032833077748457597;0.0010005530845196926,43.116498333333325;5.8825400000000005 
02:14:20,68.28649698575285;3301.8223108609513;1299.9598484325697,3549.167398941133,1;1;1,6.828649698575285e-05;0.0033018223108609514;0.00129995984843257,43.116498333333325;5.8825400000000005 
02:14:22,563.6412090619398;417.18589834213253;126.29600804329577,712.5209947615647,52;52;52,0.0005636412090619398;0.00041718589834213255;0.00012629600804329576,43.116498333333325;5.8825400000000005 
02:14:24,1024.175874233245;2764.3614475568147;210.41541048685986,2955.4872828469747,20;20;20,0.001024175874233245;0.002764361447556815;0.00021041541048685987,43.116498333333325;5.8825400000000005 
